Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1653997389,601,0,-16,15,5001,14,23380,66
1653997390,601,0,-16,15,5001,14,23366,66
1653997391,601,0,-16,15,5001,14,23398,66
1653997392,601,0,-16,15,5001,14,23384,66
1653997393,601,0,-16,15,5001,14,23414,66
1653997394,601,0,-16,15,5000,14,23410,66
1653997395,601,0,-16,15,5000,14,23436,66
1653997396,601,0,-16,15,5001,14,23423,66
1653997397,601,0,-16,15,5001,13,23387,66
1653997398,601,0,-16,15,5001,13,23410,66
1653997399,601,0,-16,15,5001,14,23396,66
1653997400,601,0,-16,15,5001,14,23406,66
1653997401,601,0,-16,15,5001,14,23409,66
1653997402,601,0,-16,15,5001,14,23424,66
1653997403,601,0,-16,15,5001,14,23439,66
1653997404,601,0,-16,15,5001,14,23418,66
1653997405,601,0,-16,15,5001,14,23439,66
1653997406,601,0,-16,15,5000,13,23394,66
1653997407,601,0,-16,15,5000,14,23443,66
1653997408,601,0,-16,15,5000,15,23387,66
1653997409,601,0,-16,15,5000,13,23434,66
1653997410,601,0,-16,15,5000,14,23423,66
1653997411,601,0,-16,15,5000,14,23405,66
1653997412,601,0,-16,15,5000,14,23439,66
1653997413,601,0,-16,15,5000,14,23400,66
1653997414,601,0,-16,15,5000,14,23450,66
1653997415,601,0,-16,15,5000,14,23431,66
1653997416,601,0,-16,15,5000,14,23412,66
1653997417,601,0,-16,15,5000,14,23452,66
1653997418,601,0,-16,15,5000,15,23430,66
1653997419,601,0,-16,15,5001,14,23442,66
1653997420,601,0,-16,15,5001,14,23390,66
1653997421,601,0,-16,15,5001,14,23392,66
1653997422,601,0,-16,15,5000,15,23450,66
1653997423,601,0,-16,15,5001,14,23459,66
1653997424,601,0,-16,15,5001,14,23439,66
1653997425,601,0,-16,15,5001,14,23429,66
1653997426,601,0,-16,15,5000,14,23435,66
1653997427,601,0,-16,15,5001,14,23462,66
1653997428,601,0,-16,15,5001,14,23417,66
1653997429,601,0,-16,15,5002,14,23415,66
1653997430,601,0,-16,15,5002,14,23440,66
1653997431,601,0,-16,15,5001,13,23431,66
1653997432,601,0,-16,15,5000,14,23440,66
1653997433,601,0,-16,15,5000,14,23392,66
1653997434,601,0,-16,15,5000,14,23456,66
1653997435,601,0,-16,15,5001,14,23459,66
1653997436,601,0,-16,15,5001,14,23454,66
1653997437,601,0,-16,15,5000,14,23436,66
1653997438,601,0,-16,15,5000,14,23457,66
1653997439,601,0,-16,15,5000,14,23442,66
1653997440,601,0,-16,15,5001,14,23440,66
1653997441,601,0,-16,15,5001,14,23442,66
1653997442,601,0,-16,15,5000,14,23434,66
1653997443,601,0,-16,15,5000,15,23400,66
1653997444,601,0,-16,15,5000,14,23446,66
1653997445,601,0,-16,15,5000,14,23449,66
1653997446,601,0,-16,15,5000,14,23453,66
1653997447,601,0,-16,15,5000,14,23428,66
1653997448,601,0,-16,15,4999,14,23446,66
1653997449,601,0,-16,15,5000,14,23400,66
1653997450,601,0,-16,15,5001,14,23455,66
1653997451,601,0,-16,15,5001,14,23430,66
1653997452,601,0,-16,15,5000,13,23411,66
1653997453,601,0,-16,15,5000,14,23391,66
1653997454,601,0,-16,15,5000,14,23387,66
1653997455,601,0,-16,15,5001,14,23435,66
1653997456,601,0,-16,15,5001,14,23419,66
1653997457,601,0,-16,15,5001,15,23421,66
1653997458,601,0,-16,15,5001,14,23430,66
1653997459,601,0,-16,15,5001,14,23390,66
1653997460,601,0,-16,15,5001,14,23445,66
1653997461,601,0,-16,15,5001,14,23448,66
1653997462,601,0,-16,15,5001,14,23445,66
1653997463,601,0,-16,15,5002,14,23380,66
1653997464,601,0,-16,15,5002,14,23416,66
1653997465,601,0,-16,15,5002,14,23445,66
1653997466,601,0,-16,15,5002,14,23458,66
1653997467,601,0,-16,15,5002,14,23450,66
1653997468,601,0,-16,15,5002,14,23428,66
1653997469,601,0,-16,15,5001,14,23396,66
1653997470,601,0,-16,15,5001,14,23457,66
1653997471,601,0,-16,15,5001,14,23446,66
1653997472,601,0,-16,15,5002,14,23452,66
1653997473,601,0,-16,15,5002,14,23397,66
1653997474,601,0,-16,15,5001,15,23436,66
1653997475,601,0,-16,15,5000,14,23451,66
1653997476,601,0,-16,15,5001,14,23458,66
1653997477,601,0,-16,15,5001,14,23458,66
1653997478,601,0,-16,15,5002,14,23451,66
1653997479,601,0,-16,15,5002,15,23403,66
1653997480,601,0,-16,15,5002,14,23444,66
1653997481,601,0,-16,15,5002,14,23458,66
1653997482,601,0,-16,15,5002,14,23452,66
1653997483,601,0,-16,15,5002,14,23409,66
1653997484,601,0,-16,15,5002,15,23420,66
1653997485,601,0,-16,15,5002,14,23439,66
1653997486,601,0,-16,15,5002,14,23450,66
1653997487,601,0,-16,15,5002,14,23460,66
1653997488,601,0,-16,15,5002,14,23432,66
1653997489,601,0,-16,15,5002,15,23430,66
1653997490,601,0,-16,15,5002,14,23441,66
1653997491,601,0,-16,15,5002,14,23449,66
1653997492,601,0,-16,15,5002,14,23429,66
1653997493,601,0,-16,15,5002,14,23436,66
1653997494,601,0,-16,15,5002,14,23384,66
1653997495,601,0,-16,15,5002,14,23432,66
1653997496,601,0,-16,15,5002,14,23428,66
1653997497,601,0,-16,15,5001,14,23413,66
1653997498,601,0,-16,15,5001,14,23422,66
