Id,ActP__variance_larger_than_standard_deviation,ActP__sum_values,ActP__mean_abs_change,ActP__mean_change,ActP__median,ActP__mean,ActP__length,ActP__standard_deviation,ActP__variation_coefficient,ActP__variance,ActP__skewness,ActP__kurtosis,ActP__root_mean_square,ActP__count_above_mean,ActP__count_below_mean,ActP__maximum,ActP__absolute_maximum,ActP__minimum,ActP__number_peaks__n_5,"ActP__fft_aggregated__aggtype_""centroid""","ActP__fft_aggregated__aggtype_""variance""","ActP__fft_aggregated__aggtype_""skew""","ActP__fft_aggregated__aggtype_""kurtosis""",ActP__fourier_entropy__bins_5,ActP__fourier_entropy__bins_10,Current__variance_larger_than_standard_deviation,Current__sum_values,Current__mean_abs_change,Current__mean_change,Current__median,Current__mean,Current__length,Current__standard_deviation,Current__variation_coefficient,Current__variance,Current__skewness,Current__kurtosis,Current__root_mean_square,Current__count_above_mean,Current__count_below_mean,Current__maximum,Current__absolute_maximum,Current__minimum,Current__number_peaks__n_5,"Current__fft_aggregated__aggtype_""centroid""","Current__fft_aggregated__aggtype_""variance""","Current__fft_aggregated__aggtype_""skew""","Current__fft_aggregated__aggtype_""kurtosis""",Current__fourier_entropy__bins_5,Current__fourier_entropy__bins_10,Vibration__variance_larger_than_standard_deviation,Vibration__sum_values,Vibration__mean_abs_change,Vibration__mean_change,Vibration__median,Vibration__mean,Vibration__length,Vibration__standard_deviation,Vibration__variation_coefficient,Vibration__variance,Vibration__skewness,Vibration__kurtosis,Vibration__root_mean_square,Vibration__count_above_mean,Vibration__count_below_mean,Vibration__maximum,Vibration__absolute_maximum,Vibration__minimum,Vibration__number_peaks__n_5,"Vibration__fft_aggregated__aggtype_""centroid""","Vibration__fft_aggregated__aggtype_""variance""","Vibration__fft_aggregated__aggtype_""skew""","Vibration__fft_aggregated__aggtype_""kurtosis""",Vibration__fourier_entropy__bins_5,Vibration__fourier_entropy__bins_10,ActP__variance_larger_than_standard_deviation.1,ActP__sum_values.1,ActP__mean_abs_change.1,ActP__mean_change.1,ActP__median.1,ActP__mean.1,ActP__length.1,ActP__standard_deviation.1,ActP__variation_coefficient.1,ActP__variance.1,ActP__skewness.1,ActP__kurtosis.1,ActP__root_mean_square.1,ActP__count_above_mean.1,ActP__count_below_mean.1,ActP__maximum.1,ActP__absolute_maximum.1,ActP__minimum.1,ActP__number_peaks__n_5.1,"ActP__fft_aggregated__aggtype_""centroid"".1","ActP__fft_aggregated__aggtype_""variance"".1","ActP__fft_aggregated__aggtype_""skew"".1","ActP__fft_aggregated__aggtype_""kurtosis"".1",ActP__fourier_entropy__bins_5.1,ActP__fourier_entropy__bins_10.1
2022-04-21_20.04.42_2022-04-21_20.37.07,1,91640,0.573432343,0,46,37.78969072,2425,25.32165645,0.67006784,641.1862855,8.634687375,206.1628622,45.4889768,1916,509,606,606,0,5,344.8358483,90386.59857,0.653501882,7.646288937,0.228464705,0.858042309,0,225034.789,0.006232774,1.06E-07,1.833,1.831337801,122880,0.063058423,0.034432983,0.003976365,-0.033494605,18.00655184,1.832423124,63051,59829,2.318,2.318,1.331,2430,3530.721307,98778379.01,3.872205292,18.09598333,0.090728994,0.090728994,1,226330358,16.23067408,-8.14E-06,1841,1841.881169,122880,16.10010818,0.008741122,259.2134833,-12.42130851,1411.181012,1841.951534,57950,64930,2129,2129,0,11307,16841.77538,377551664.7,0.65721905,3.674042809,0.39602475,0.807741424,1,1428907,0.226616838,-0.000542118,0,16.48142979,86698,25.39069932,1.540564117,644.6876122,5.439038821,111.598035,30.27086289,29911,56787,620,620,0,105,13052.00578,136226282.5,0.93662796,7.678041686,0.342635607,0.893741536
2022-04-28_18.10.33_2022-04-28_18.44.46,1,97986,0.547393365,0,47,38.68377418,2533,26.93361363,0.696250927,725.4195433,9.387354764,201.6892207,47.13654557,2023,510,611,611,0,3,332.3448037,110878.2709,1.228579071,6.735772984,0.672112034,1.166537065,0,224889.332,0.006168222,7.32E-08,1.831,1.830154069,122880,0.062733299,0.034277605,0.003935467,-0.045896524,18.12634525,1.831228927,62096,60784,2.318,2.318,1.33,2377,3560.346373,99694350.5,3.84188561,17.8274998,0.090728994,0.090728994,1,226186580,14.82275246,-0.000138347,1840,1840.7111,122880,13.86141181,0.007530466,192.1387375,34.89007849,5694.36801,1840.763291,57565,65315,4095,4095,1587,10471,15721.91863,392307015,0.811492813,3.321049896,0.200814335,0.31033698,1,1516298,0.259597256,0,0,17.53797219,86458,26.25440589,1.497003508,689.2938286,5.616475629,112.4543564,31.57331622,31443,55015,629,629,0,114,12997.08815,140676617.3,0.968655055,7.301664481,0.380794496,0.894679976
2022-06-15_14.51.45_2022-06-15_15.44.55,1,151176,0.409920959,0,46,41.19237057,3670,22.76474991,0.552644812,518.2338382,10.64843398,275.3761522,47.06426704,3160,510,618,618,0,7,517.285377,264565.2152,1.096707644,6.283773988,0.713226302,1.199536433,0,224697.017,0.006028386,3.42E-07,1.829,1.828589006,122880,0.060613961,0.033147942,0.003674052,-0.024528957,17.22926654,1.829593344,63359,59521,2.288,2.288,1.345,2394,3396.01305,95118723.87,3.94836427,18.74774102,0.090728994,0.13600217,1,227913724,10.16880834,-0.000268557,1855,1854.766634,122880,12.90651735,0.006958567,166.5781901,-24.52149278,3484.073108,1854.811539,66583,56297,2087,2087,0,9400,13495.97389,352325809.9,1.162953595,3.738408928,0.891832465,1.564904812,1,2673373,0.246266149,0,45,30.97551735,86306,24.70449394,0.797549034,610.3120208,3.865525191,96.06341175,39.62063472,56875,29431,639,639,0,209,13065.7809,142927876.8,0.910630355,7.127570353,0.228464705,0.775029913
2022-03-05_21.37.22_2022-03-05_22.25.14,1,135720,0.459564309,0,46,40.48926014,3352,24.45252337,0.603926159,597.925899,11.49630222,288.6852244,47.30017004,2842,510,631,631,0,9,472.0247288,214628.8989,1.108082887,6.538097687,0.662924466,1.14432976,0,225015.166,0.006304552,2.36E-07,1.831,1.831178109,122880,0.064756338,0.035363211,0.004193383,-0.027465159,18.3231619,1.832322747,61247,61633,2.335,2.335,1.316,2483,3585.537959,99223538.84,3.839612623,17.83340622,0.090728994,0.13600217,1,226317163,31.9254714,0.000260419,1841,1841.773787,122880,38.01615428,0.020641055,1445.227986,3.425335582,1099.983984,1842.166092,59048,63832,4095,4095,0,10401,23673.31355,344354335.2,0.005188423,9.67721178,0.708764312,1.004786095,1,966295,0.122528871,0,0,11.12550948,86854,21.91452118,1.969754395,480.2462388,5.349080146,119.0870786,24.57688344,20118,66736,637,637,0,77,12617.36725,132823244.8,0.974585257,7.420247577,0.398680043,0.920179997
2022-04-12_03.46.00_2022-04-12_04.18.44,1,94058,0.574703234,0,47,38.48527005,2444,27.81750551,0.722809155,773.8136128,9.830132857,208.7131162,47.48609927,1934,510,611,611,0,9,344.6399467,113833.4449,1.110137823,6.577283754,0.65338962,1.128476643,0,224781.655,0.006161818,-3.91E-07,1.83,1.829277791,122880,0.06268045,0.034265135,0.003928839,-0.072231482,18.48633605,1.830351353,62828,60052,2.306,2.306,0.768,2339,6705.047722,199218909.2,2.386664535,7.777164437,0.090728994,0.090728994,1,226075131,14.89365148,-5.70E-05,1840,1839.804126,122880,15.44723528,0.00839613,238.6170777,25.06475139,3720.405678,1839.868973,69817,53063,4095,4095,1367,11408,17277.05385,404365701.7,0.67515026,3.594044512,0.322205986,0.735403839,1,1449224,0.271073663,0,0,17.46894889,82960,26.37830356,1.510010919,695.8148989,5.664263011,112.9944359,31.63825334,29928,53032,622,622,0,99,12200.09904,121011589.4,1.0152031,7.742137733,0.448241656,0.947167598
2022-04-24_23.12.31_2022-04-24_23.47.50,1,100546,0.5234796,0,46,38.68641785,2599,26.30348985,0.679915363,691.8735785,9.387313077,206.56709,46.78154021,2088,511,613,613,0,3,359.655099,121476.2893,1.093278268,6.776675274,0.643498757,1.074039836,0,224815.445,0.006242743,-1.63E-07,1.83,1.829552775,122880,0.063187622,0.034537196,0.003992676,-0.012767794,17.84601045,1.830643611,62223,60657,2.32,2.32,1.343,2368,3807.780858,106062252.2,3.666746804,16.42734032,0.090728994,0.13600217,1,226123117,20.09298578,0.000146486,1840,1840.194637,122880,19.67353421,0.010691007,387.0479481,1.877424875,138.5127584,1840.299799,56541,66339,3056,3056,1451,11132,19031.27374,394641695.4,0.427792726,4.24017663,0.39602475,0.72752937,1,1350856,0.208029659,0,0,15.5531812,86854,25.03305431,1.609513449,626.6538082,5.516676692,114.8825393,29.47126149,28194,58660,651,651,0,81,12733.2396,131518906.5,1.01369949,7.768384614,0.432357938,0.932766994
2022-04-02_12.49.59_2022-04-02_13.24.26,1,97957,0.523173606,0,46,38.45975658,2547,26.89223375,0.699230472,723.192236,9.717883677,210.0307316,46.92914992,2037,510,609,609,0,5,355.511533,121050.3296,1.114376061,6.630418471,0.662924466,1.156063757,0,224838.179,0.006229112,-1.38E-07,1.83,1.829737785,122880,0.062990664,0.034426061,0.003967824,-0.018320613,17.70141241,1.830821724,62602,60278,2.321,2.321,1.345,2345,3527.990892,98269278.95,3.869151403,18.07458233,0.090728994,0.090728994,1,226156178,14.64601763,9.77E-05,1840,1840.463688,122880,15.77468974,0.008571041,248.8408364,12.35837483,1364.522131,1840.53129,55292,67588,3618,3618,1379,11386,17718.68055,408950520.4,0.667253087,3.74229895,0.902438009,1.530804992,1,1294264,0.226374061,-0.000568406,0,15.99258609,80929,25.53761825,1.596841067,652.1699459,5.785493554,120.1855223,30.13192254,26884,54045,663,663,0,80,11928.25666,118682481.5,1.022032068,7.475751509,0.432357938,0.932766994
2022-03-03_18.24.23_2022-03-03_19.09.47,1,127903,0.434592569,0,46,39.91978777,3204,24.13589275,0.604609746,582.5413188,10.4061812,253.1761691,46.64901686,2694,510,615,615,0,6,443.6293309,188996.6639,1.111851885,6.632702654,0.633242415,1.093231163,0,225054.709,0.006453007,-3.01E-07,1.833,1.83149991,122880,0.064561592,0.035250666,0.004168199,0.00217016,17.68154571,1.832637477,62446,60434,2.327,2.327,1.331,2435,3644.407049,99741100.1,3.806815999,17.63798475,0.090728994,0.090728994,1,226353912,33.38782054,-0.00021159,1841,1842.072852,122880,40.25514834,0.021853179,1620.476968,8.374500793,1333.290336,1842.512651,58259,64621,4095,4095,0,10532,23461.96219,335687741.6,0.042826206,9.873445276,0.634126069,0.980970829,1,1138040,0.161281376,0,0,13.15151445,86533,23.25369764,1.768138394,540.7344538,5.506993628,120.7365293,26.71510408,23866,62667,656,656,0,126,12889.42937,137484940.5,0.963234532,7.390410221,0.478281652,0.955094738
2022-06-13_08.31.30_2022-06-13_09.01.17,1,86612,0.629844098,0,48,38.56277827,2246,26.4818916,0.686721569,701.2905825,7.927224935,175.1680381,46.78010742,1757,489,596,596,0,6,313.6689017,82420.31292,0.856418785,7.190392909,0.478281652,1.007413398,0,224876.715,0.005980875,-1.63E-08,1.83,1.830051392,122880,0.060613659,0.033121288,0.003674016,-0.025595294,17.84117606,1.831054918,60991,61889,2.312,2.312,1.361,2359,3368.764569,94053187.21,3.991084424,19.10971305,0.090728994,0.13600217,1,228093857,10.57803205,-1.63E-05,1856,1856.23256,122880,11.44480397,0.006165609,130.9835378,-30.02720308,6076.002125,1856.267842,56430,66450,2826,2826,0,10072,16028.7239,429460998.7,0.85640471,3.222090135,1.096482816,1.489960359,1,1863286,0.376087683,0,0,21.47434538,86768,28.53364905,1.328731961,814.1691279,5.654814566,105.939826,35.71157568,37571,49197,645,645,0,145,13227.09975,132281424.1,0.945072975,8.282411427,0.342635607,0.88557137
2022-06-09_07.19.11_2022-06-09_07.52.00,1,93728,0.550653595,0,47,38.27194773,2449,26.69933682,0.697621585,712.8545867,8.825552533,186.2456645,46.66472511,1939,510,597,597,0,6,340.2558898,109753.8344,1.09304167,6.680708149,0.567949011,1.041853044,0,224759.777,0.006110312,-3.50E-07,1.829,1.829099748,122880,0.061552761,0.033651943,0.003788742,-0.02975452,17.40854194,1.83013514,61435,61445,2.313,2.313,1.361,2335,3419.004734,94723730.93,3.945650782,18.76328797,0.090728994,0.090728994,1,228032212,23.08916902,-0.000260419,1856,1855.730892,122880,20.93991807,0.01128392,438.4801687,-5.356864124,724.5354458,1855.84903,63925,58955,2870,2870,0,9661,22323.05611,526693927.5,0.31935901,4.065660991,0.887516828,1.3904168,1,1771273,0.294173334,-0.000519517,0,20.44877626,86620,27.04093669,1.322374324,731.2122572,5.197814093,102.2624367,33.90228175,36700,49920,653,653,0,128,12693.39718,132752471.8,1.011545589,7.580277331,0.278097576,0.824375768
2022-03-03_10.00.17_2022-03-03_10.47.30,1,132671,0.458358479,-0.00030175,46,40.0214178,3315,24.36586069,0.608820527,593.6951672,11.39186572,284.1713908,46.85519235,2803,512,642,642,0,12,464.9979764,212890.6342,1.110718094,6.348467329,0.672112034,1.153765094,0,225007.531,0.006385314,3.34E-07,1.833,1.831115975,122880,0.064542625,0.035247699,0.00416575,-0.050668806,17.6659915,1.832253111,61678,61202,2.329,2.329,1.328,2488,3626.105027,101481449.6,3.801585155,17.49682297,0.090728994,0.13600217,1,226314685,31.82819684,-0.000284833,1841,1841.753621,122880,35.79482524,0.019435187,1281.269514,2.794217862,1279.433387,1842.101428,59349,63531,4095,4095,0,10474,23256.94574,360815062.8,0.098660941,8.455980309,0.653504885,1.054733403,1,1231702,0.194909074,0,0,14.25746035,86390,23.96970963,1.681204719,574.5469796,5.515996457,119.7074083,27.88946316,25795,60595,655,655,0,145,13498.11008,155276545.5,0.910980654,6.851785748,0.506211527,0.978977345
2022-06-17_16.13.40_2022-06-17_16.58.46,1,128678,0.477864992,0,47,40.38857502,3186,24.81587528,0.614428097,615.8276661,10.98446661,268.6484583,47.40321358,2676,510,645,645,0,6,453.8392439,199830.5238,1.08646254,6.373811164,0.680960404,1.167608426,0,224619.918,0.005935213,-3.82E-07,1.828,1.827961572,122880,0.060121068,0.032889678,0.003614543,-0.045204458,18.06249303,1.828949986,62139,60741,2.286,2.286,1.333,2390,3333.613799,92514739.37,4.008049753,19.30046349,0.090728994,0.090728994,1,227829578,37.44644732,0.000195314,1855,1854.081852,122880,30.18613679,0.016280908,911.2028543,-3.156782779,269.5644902,1854.327565,62395,60485,2929,2929,0,10288,27047.23128,579961624.9,0.049210076,6.054933217,0.798251431,1.18619155,1,1971693,0.25844875,-0.000534033,0,22.88993243,86138,26.81211257,1.171349572,718.8893804,4.565820137,93.26251097,35.25391308,41033,45105,658,658,0,149,12648.94945,132722595.2,1.025251439,7.554025513,0.380794496,0.894679976
2022-03-12_08.18.03_2022-03-12_09.00.24,1,119481,0.47218543,0,46,39.55014896,3021,25.19600524,0.637064737,634.8386801,10.77571776,255.5332039,46.89406106,2511,510,619,619,0,10,425.3016914,175937.0761,1.108374413,6.452051408,0.713226302,1.198534442,0,225089.401,0.006319273,1.46E-07,1.833,1.831782235,122880,0.064224673,0.035061304,0.004124809,-0.045754011,17.69646825,1.832907789,63891,58989,2.32,2.32,1.328,2470,3495.73048,97541341.13,3.897922461,18.32478567,0.090728994,0.090728994,1,226381757,28.40512211,-0.000284833,1841,1842.299455,122880,32.35516279,0.01756238,1046.856559,3.475313426,1276.805704,1842.58355,58072,64808,4095,4095,0,10385,23751.73422,392558718.9,0.084918894,7.812107286,0.962603752,1.5345979,1,1244421,0.197639013,0,0,14.57355163,85389,24.36284516,1.671716393,593.5482241,5.521827442,117.1765449,28.38902308,26089,59300,644,644,0,98,13061.57377,137606876.7,0.894260981,7.448197836,0.30073969,0.854441885
2022-04-20_03.42.09_2022-04-20_04.14.57,1,93336,0.567225174,0,46,38.12745098,2448,26.85080599,0.704238162,720.9657824,9.087211262,192.876143,46.63333894,1938,510,604,604,0,9,340.1208195,109210.2042,1.092901548,6.715862804,0.567949011,1.041853044,0,225182.297,0.006232757,2.52E-07,1.834,1.832538224,122880,0.06313036,0.034449683,0.003985442,0.003195033,17.48207649,1.833625312,64257,58623,2.323,2.323,1.35,2295,3496.191377,97803728.74,3.889014633,18.23640678,0.090728994,0.13600217,1,226477413,15.6399222,-3.26E-05,1842,1843.077905,122880,16.47954491,0.008941318,271.5754005,11.06784096,3864.812155,1843.151578,54037,68843,4095,4095,101,11056,19487.04098,446335883.6,0.504305468,3.886775661,0.380794496,1.059496857,1,1547115,0.275193441,0,0,17.81384932,86849,26.53790367,1.489734374,704.2603312,5.815910256,117.0033631,31.96237724,32063,54786,646,646,0,106,12925.03747,137732545.6,0.991019447,7.507242903,0.415851437,0.935824237
2022-06-18_22.41.49_2022-06-18_23.19.17,1,106657,0.520618557,0,47,39.25542878,2717,24.62242465,0.627236166,606.2637955,8.261188816,197.2625675,46.33845578,2207,510,599,599,0,7,281.9525527,67261.78221,0.890491373,7.467803447,0.519445499,0.991275375,0,224634.15,0.005903515,-4.07E-07,1.828,1.828077393,122880,0.0602685,0.032968243,0.003632292,-0.063046822,17.88796671,1.829070596,60283,62597,2.279,2.279,1.337,2431,3377.255051,93393725.44,3.971932636,19.01945474,0.090728994,0.090728994,1,227872823,24.54372187,0.000309247,1855,1854.433781,122880,23.17992513,0.012499732,537.3089288,-0.613281133,243.2857337,1854.578647,63228,59652,2722,2722,845,10372,24697.10013,585359573.2,0.207299267,4.560810936,0.644706234,1.063050218,1,1928733,0.267128729,0,0,22.20558843,86858,27.02468884,1.217021964,730.333807,4.884426357,98.60333568,34.97744937,40081,46777,647,647,0,172,12818.65577,137666683.9,1.029003838,7.435825184,0.478281652,0.944992305
2022-07-07_04.01.01_2022-07-07_04.42.58,1,119559,0.924386921,0,48,40.70786517,2937,26.17891967,0.643092424,685.3358353,10.48058583,244.7762922,48.39903018,2427,510,645,645,0,6,563.8730379,233158.0436,0.336538972,7.178100588,0.536580899,1.04222843,0,224608.847,0.0059802,-3.82E-07,1.828,1.827871476,122880,0.061072172,0.033411633,0.00372981,-0.035114561,18.17154168,1.828891452,62650,60230,2.294,2.294,1.344,2317,3395.328862,94065179.32,3.964940213,18.94909745,0.090728994,0.090728994,1,227832049,13.11866959,-4.07E-05,1855,1854.101961,122880,11.55110416,0.006230026,133.4280072,-0.216951722,82.4554911,1854.137943,63455,59425,2266,2266,1359,10528,16510.20211,466727569.3,0.822587779,3.036672354,0.92890226,1.523508707,1,2178767,0.268603295,0,45,25.15548654,86612,26.61385787,1.057974284,708.2974306,4.039018733,83.33780454,36.62097669,45338,41274,645,645,0,137,12941.05505,136852152.2,0.948355436,7.50631199,0.448241656,0.956248414
2022-04-18_14.47.46_2022-04-18_15.17.49,1,87267,0.609114812,0,47,38.22470434,2283,28.96813334,0.757837996,839.1527493,9.696407267,199.5133357,47.96124238,1773,510,633,633,0,6,326.1336795,101637.9042,1.087690458,6.496954864,0.680960404,1.180283495,0,224855.045,0.006142189,-2.93E-07,1.83,1.829875041,122880,0.062305608,0.034049105,0.003881989,-0.006891008,17.75858682,1.830935459,63098,59782,2.318,2.318,1.35,2359,3515.811404,98907024.58,3.873752287,18.0807287,0.090728994,0.090728994,1,226152467,15.52821068,8.14E-06,1840,1840.433488,122880,18.35304332,0.009972131,336.8341992,15.01900004,1888.294548,1840.524995,55749,67131,4095,4095,1417,10835,19566.85136,423822262.1,0.449248368,4.133653891,0.681370889,1.216320739,1,1545429,0.285463835,0,0,17.82460612,86702,26.75454109,1.500989189,715.8054691,5.709702345,113.0141471,32.14843779,31670,55032,633,633,0,110,13000.22816,131208812.3,0.951093893,8.02724045,0.432357938,0.932766994
2022-06-15_20.42.16_2022-06-15_21.30.28,1,137024,0.424799763,0,47,40.63582444,3372,23.75051222,0.584472262,564.0868305,10.53097797,260.8993725,47.06757969,2862,510,596,596,0,5,462.7841381,214090.2891,1.149807915,6.407591974,0.672112034,1.151155769,0,224601.742,0.005984554,3.26E-08,1.827,1.827813656,122880,0.060906363,0.033321976,0.003709585,-0.060533568,17.85947276,1.828828134,61345,61535,2.29,2.29,1.335,2375,3366.803133,93350601.7,3.984828911,19.10169662,0.090728994,0.090728994,1,227824038,9.60686529,0.000195314,1855,1854.036768,122880,11.91102331,0.006424373,141.8724763,45.63043921,8132.454803,1854.075028,62640,60240,3971,3971,1549,9529,14386.54522,380385859.6,1.048968011,3.515809265,0.819754715,1.092399058,1,2465814,0.26817485,0,45,28.6359614,86109,26.00036748,0.907962094,676.0191093,4.436854926,99.687734,38.67864261,52115,33994,639,639,0,188,12562.02287,137086800.6,1.028567025,7.128771643,0.362136425,0.895221397
2022-03-07_22.17.42_2022-03-07_23.02.38,1,126583,0.477480315,0,46,39.85610831,3176,24.7900583,0.621988933,614.5469904,11.1597268,272.2307777,46.9367272,2666,510,630,630,0,3,448.3818576,195330.8638,1.104000681,6.440193985,0.704459532,1.194853756,0,225029.903,0.006365799,3.34E-07,1.831,1.831298039,122880,0.06468712,0.035323098,0.004184424,-0.028369501,17.72069962,1.832440157,61337,61543,2.333,2.333,1.331,2423,3541.854828,99007789.09,3.872568547,18.06991769,0.090728994,0.13600217,1,226331431,34.10995369,0.000333662,1841,1841.889901,122880,38.27090926,0.020778066,1464.662496,5.170391586,1173.296488,1842.287456,59938,62942,4095,4095,0,10387,23263.02196,349263473.3,0.05476559,8.92400743,0.692653957,1.146492207,1,1021921,0.127975299,0,0,11.77341905,86799,22.54815207,1.915174511,508.4191619,5.74571432,131.4111485,25.43683467,21224,65575,673,673,0,88,12623.2989,139401167.1,0.977118107,6.921494302,0.550223056,0.975970814
2022-09-13_11.18.43_2022-09-13_12.11.44,1,149613,0.426775956,0,46,40.86670309,3661,22.96525975,0.561955284,527.4031552,11.31670214,295.4157597,46.87739942,3151,510,627,627,0,13,518.2555108,261183.0787,1.094658684,6.402540287,0.729769048,1.223165044,0,224665.807,0.005970565,1.71E-07,1.829,1.828335018,122880,0.060763111,0.033234123,0.003692156,0.03220958,18.12965612,1.829344444,62411,60469,2.475,2.475,1.36,2404,4946.099042,149031697.8,3.006273526,11.33660262,0.090728994,0.090728994,1,227923273,15.95202598,-5.70E-05,1855,1854.844344,122880,17.60666844,0.009492262,309.9947735,17.11914291,2785.324202,1854.927906,66317,56563,4095,4095,800,10210,21502.10034,515792318.6,0.380579737,3.862840736,0.928392155,1.484877595,1,1893312,0.25273751,0,0,21.79979275,86850,26.60543332,1.220444324,707.8490823,4.636812004,95.11077861,34.39593066,39523,47327,650,650,0,145,12828.95529,132965351.4,1.019138514,7.799123135,0.380794496,0.903740956
2022-04-25_01.01.21_2022-04-25_01.35.47,1,97945,0.549312377,0,46,38.47014925,2546,27.46169389,0.713844225,754.1446313,10.31498573,224.9656329,47.26623546,2035,511,628,628,0,7,357.4839249,124481.804,1.117972818,6.454717702,0.680960404,1.165595993,0,224836.35,0.006241734,3.42E-07,1.83,1.8297229,122880,0.063155382,0.034516364,0.003988602,-0.006382423,17.67689013,1.830812523,63221,59659,2.319,2.319,1.344,2423,3558.414024,98681700.89,3.843813058,17.89222777,0.090728994,0.13600217,1,226145931,20.87914127,-4.88E-05,1840,1840.380298,122880,20.55791238,0.01117047,422.6277612,10.63737806,1186.260208,1840.495115,57732,65148,4095,4095,1497,11265,19309.68339,396708941.9,0.438667974,4.388784303,0.342635607,0.684264259,1,1348139,0.208375071,0,0,15.52189882,86854,25.08669561,1.616213062,629.3422968,5.621554405,117.3016706,29.50036677,28130,58724,651,651,0,83,12853.59482,134105214.1,1.014670463,7.732061161,0.362136425,0.886437332
2022-04-29_07.55.45_2022-04-29_08.30.05,1,97903,0.545096495,0,46,38.54448819,2540,26.87048239,0.697129049,722.022824,9.535628777,204.4923075,46.98617237,2030,510,597,597,0,4,356.4847732,124042.4298,1.114404103,6.446347853,0.672112034,1.155439949,0,224913.671,0.006204657,2.93E-07,1.831,1.83035214,122880,0.062991379,0.034414896,0.003967914,-0.035185065,17.2914043,1.83143574,61944,60936,2.306,2.306,1.342,2445,3493.606926,97995678.54,3.893370046,18.25209585,0.090728994,0.13600217,1,226219279,17.46706109,4.07E-05,1840,1840.977205,122880,14.93759239,0.008113947,223.1316663,-0.241629517,28.54097945,1841.037806,59349,63531,2192,2192,1481,10356,16632.85869,402517783.6,0.655979541,3.272161883,0.200814335,0.424292902,1,1528945,0.26232437,-0.000541731,0,17.62269479,86760,26.42390929,1.499425009,698.2229819,5.72880499,114.7186903,31.76133425,31654,55106,665,665,0,105,12680.26181,136781795.3,1.047628437,7.350319734,0.506211527,0.978977345
2022-03-02_15.41.20_2022-03-02_16.19.56,1,108478,0.530215827,0,46,39.00683207,2781,26.39097558,0.676573159,696.4835923,10.730629,245.2481917,47.09582297,2271,510,627,627,0,11,393.740116,148523.2919,1.103207332,6.546213927,0.729769048,1.224106115,0,225087.123,0.006223309,8.14E-08,1.833,1.831763696,122880,0.063673761,0.034760904,0.004054348,-0.014497432,18.24233329,1.832870041,62113,60767,2.333,2.333,1.334,2495,3519.896109,98472439.04,3.875098133,18.10164679,0.090728994,0.13600217,1,226388278,30.16853978,8.14E-05,1841,1842.352523,122880,36.76490687,0.019955414,1351.658377,4.784865704,1368.105057,1842.719316,58592,64288,4095,4095,0,10646,23933.65456,360295197.9,0.061925683,9.336137748,0.780913126,1.275867145,1,1203628,0.1706957,0,0,13.88187532,86705,23.78383374,1.713301207,565.6707476,5.427550215,118.2872932,27.53864939,25277,61428,655,655,0,87,12749.11611,133891302,0.966471938,7.489303518,0.362136425,0.895221397
2022-04-05_16.12.05_2022-04-05_16.45.28,1,94693,0.575806452,0,46,38.16727126,2481,26.00667745,0.681386869,676.3472722,8.316810222,181.4133451,46.18536422,1972,509,599,599,0,7,259.1142742,64942.08197,1.348859151,8.199890162,0.643498757,1.103137389,0,224832.898,0.006185052,-3.82E-07,1.83,1.829694808,122880,0.06289575,0.034374995,0.003955875,-0.008400517,17.85450521,1.830775509,63331,59549,2.325,2.325,1.339,2436,3490.352412,97549625.47,3.895917212,18.28207274,0.090728994,0.13600217,1,226144408,13.61440116,8.14E-05,1840,1840.367904,122880,12.60003843,0.006846478,158.7609685,-0.223633375,24.27324815,1840.411036,55971,66909,2127,2127,1485,10546,16104.29839,407602384.3,0.776969367,3.261631819,0.493901477,1.145988887,1,1275264,0.194599574,0,0,14.68419962,86846,24.57119878,1.673308687,603.7438093,5.596470211,117.3848687,28.62463149,26676,60170,645,645,0,92,12678.74327,136695132.8,1.033148767,7.341637999,0.432357938,0.932766994
2022-06-08_16.26.55_2022-06-08_17.03.32,1,103997,0.551569507,0,47,38.84833769,2677,26.57672217,0.684114784,706.322161,10.32341544,231.333981,47.06926282,2167,510,640,640,0,9,382.4717457,141292.8434,1.082435656,6.384975114,0.672112034,1.166537065,0,224682.024,0.006096208,-2.93E-07,1.829,1.828466992,122880,0.061387536,0.033573226,0.00376843,-0.052116331,17.65861514,1.829497191,61937,60943,2.295,2.295,1.337,2481,3402.134539,94665959.72,3.954484716,18.80747071,0.090728994,0.13600217,1,227945582,16.76659966,5.70E-05,1856,1855.025895,122880,16.352638,0.008815315,267.4087695,-16.11503803,1704.05208,1855.097971,61967,60913,2353,2353,0,10171,17836.89473,430634448.4,0.655328192,3.490572636,1.166960828,1.841642775,1,1817285,0.292898113,-0.00052982,0,20.93091692,86823,27.13413634,1.296366349,736.2613552,5.212590867,102.0722142,34.26900405,37756,49067,649,649,0,141,12474.70162,132416998.4,1.060560554,7.42302678,0.463538979,0.931573957
